"","Codigo","Companhia","Ano","Remuneração.Média"
"1229",220,"LIQ PARTICIPAÇÕES S.A.","2013",127417.576521399
"1230",220,"LIQ PARTICIPAÇÕES S.A.","2012",109775.541795666
"1231",220,"LIQ PARTICIPAÇÕES S.A.","2011",750564.322250639
"1232",220,"LIQ PARTICIPAÇÕES S.A.","2010",1114534.31765732
"1233",223,"RODONORTE - CONC. ROD. INTEGRADAS S.A.","2017",2014512
"1234",223,"RODONORTE - CONC. ROD. INTEGRADAS S.A.","2016",1398084.95
"1235",223,"RODONORTE - CONC. ROD. INTEGRADAS S.A.","2015",1350975.385
"1236",223,"RODONORTE - CONC. ROD. INTEGRADAS S.A.","2014",1689147.475
"1237",223,"RODONORTE - CONC. ROD. INTEGRADAS S.A.","2013",1624505.09
"1238",223,"RODONORTE - CONC. ROD. INTEGRADAS S.A.","2012",1117454
"1239",223,"RODONORTE - CONC. ROD. INTEGRADAS S.A.","2011",1031277
"1240",223,"RODONORTE - CONC. ROD. INTEGRADAS S.A.","2010",1148009.5
"1241",225,"SANEAMENTO DE GOIAS SA","2016",722182.883888889
"1242",225,"SANEAMENTO DE GOIAS SA","2015",534766.078888889
"1243",225,"SANEAMENTO DE GOIAS SA","2014",41680.5955555556
"1244",225,"SANEAMENTO DE GOIAS SA","2013",414984.435357143
"1245",225,"SANEAMENTO DE GOIAS SA","2012",396085.984821429
"1246",225,"SANEAMENTO DE GOIAS SA","2011",326615.63375
"1247",225,"SANEAMENTO DE GOIAS SA","2010",270328.571428571
"1248",227,"CONCESSIONARIA RIO-TERESOPOLIS SA","2017",1607857.14285714
"1249",227,"CONCESSIONARIA RIO-TERESOPOLIS SA","2016",1603571.42857143
"1250",227,"CONCESSIONARIA RIO-TERESOPOLIS SA","2015",1449856.8
"1251",227,"CONCESSIONARIA RIO-TERESOPOLIS SA","2014",1447080.56714286
"1252",227,"CONCESSIONARIA RIO-TERESOPOLIS SA","2013",1359614
"1253",227,"CONCESSIONARIA RIO-TERESOPOLIS SA","2012",1320000
"1254",227,"CONCESSIONARIA RIO-TERESOPOLIS SA","2011",1320000
"1255",227,"CONCESSIONARIA RIO-TERESOPOLIS SA","2010",20704.5
"1256",230,"PRODUTORES ENERGETICOS DE MANSO SA","2017",26000
"1257",230,"PRODUTORES ENERGETICOS DE MANSO SA","2016",2000
"1258",230,"PRODUTORES ENERGETICOS DE MANSO SA","2015",0
"1259",230,"PRODUTORES ENERGETICOS DE MANSO SA","2014",0
"1260",230,"PRODUTORES ENERGETICOS DE MANSO SA","2013",0
"1261",230,"PRODUTORES ENERGETICOS DE MANSO SA","2012",0
"1262",230,"PRODUTORES ENERGETICOS DE MANSO SA","2011",6250
"1263",230,"PRODUTORES ENERGETICOS DE MANSO SA","2010",7500
"1264",231,"CIA DE RECUPERAÇÃO SECUNDÁRIA","2010",38599.08
"1265",233,"CIA PIRATININGA DE FORÇA E LUZ","2017",698666.666666667
"1266",233,"CIA PIRATININGA DE FORÇA E LUZ","2016",345500
"1267",233,"CIA PIRATININGA DE FORÇA E LUZ","2015",345500
"1268",233,"CIA PIRATININGA DE FORÇA E LUZ","2014",615833.333333333
"1269",233,"CIA PIRATININGA DE FORÇA E LUZ","2013",405583.333333333
"1270",233,"CIA PIRATININGA DE FORÇA E LUZ","2012",437000
"1271",233,"CIA PIRATININGA DE FORÇA E LUZ","2011",621000
"1272",233,"CIA PIRATININGA DE FORÇA E LUZ","2010",574833.333333333
"1273",234,"BIOMM SA","2017",1409750.55
"1274",234,"BIOMM SA","2016",21605137.5
"1275",234,"BIOMM SA","2015",1832835.394
"1276",234,"BIOMM SA","2014",1049850.906
"1277",234,"BIOMM SA","2013",736819.466666667
"1278",234,"BIOMM SA","2012",566474.666666667
"1279",234,"BIOMM SA","2011",455000
"1280",234,"BIOMM SA","2010",405582.22
"1281",235,"AES ELPA SA","2017",13185
"1282",235,"AES ELPA SA","2016",19584
"1283",235,"AES ELPA SA","2015",10800
"1284",235,"AES ELPA SA","2014",98639.75
"1285",235,"AES ELPA SA","2013",98328.7741935484
"1286",235,"AES ELPA SA","2012",98328.7741935484
"1287",235,"AES ELPA SA","2011",135648
"1288",236,"TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.","2017",3015592.75
"1289",236,"TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.","2016",2852625
"1290",236,"TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.","2015",3302574.25
"1291",236,"TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.","2014",3611694.75
"1292",236,"TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.","2013",3559226.075
"1293",236,"TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.","2012",2788296.37866667
"1294",236,"TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.","2011",2744599.42857143
"1295",236,"TPI - TRIUNFO PARTICIPACOES E INVESTIMENTOS S.A.","2010",1418450.94
"1296",237,"ITAÚ UNIBANCO HOLDING S.A.","2017",19087306.3241107
"1297",237,"ITAÚ UNIBANCO HOLDING S.A.","2016",16687504.4133375
"1298",237,"ITAÚ UNIBANCO HOLDING S.A.","2015",17098794.4444444
"1299",237,"ITAÚ UNIBANCO HOLDING S.A.","2014",16710127.7777778
"1300",237,"ITAÚ UNIBANCO HOLDING S.A.","2013",10821016.6666667
"1301",237,"ITAÚ UNIBANCO HOLDING S.A.","2012",9904350
"1302",237,"ITAÚ UNIBANCO HOLDING S.A.","2011",10083283.3333333
"1303",237,"ITAÚ UNIBANCO HOLDING S.A.","2010",9677857.97719866
"1304",238,"REC SAO BERNARDO SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.","2015",0
"1305",238,"REC SAO BERNARDO SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.","2014",0
"1306",238,"REC SAO BERNARDO SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.","2011",0
"1307",238,"REC SAO BERNARDO SECURITIZADORA DE CREDITOS IMOBILIARIOS S.A.","2010",0
"1308",239,"ITAPEBI GERAÇÃO DE ENERGIA S/A","2017",53570.4
"1309",239,"ITAPEBI GERAÇÃO DE ENERGIA S/A","2016",434568.382
"1310",239,"ITAPEBI GERAÇÃO DE ENERGIA S/A","2015",317867.08
"1311",239,"ITAPEBI GERAÇÃO DE ENERGIA S/A","2014",14577.12
"1312",239,"ITAPEBI GERAÇÃO DE ENERGIA S/A","2013",241444.9
"1313",239,"ITAPEBI GERAÇÃO DE ENERGIA S/A","2012",229061.078
"1314",239,"ITAPEBI GERAÇÃO DE ENERGIA S/A","2011",212447.6
"1315",239,"ITAPEBI GERAÇÃO DE ENERGIA S/A","2010",208205.866666667
"1316",240,"BRPR 51 SECURITZADORA CRED IMOB SA","2014",0
"1317",241,"BRPR 53 SECURITZADORA CRED IMOB SA","2015",0
"1318",241,"BRPR 53 SECURITZADORA CRED IMOB SA","2014",0
"1319",242,"CIA PROVINCIA DE SECURITIZAÇÃO CRED IMOB","2014",3333.33333333333
"1320",242,"CIA PROVINCIA DE SECURITIZAÇÃO CRED IMOB","2013",3333.33333333333
"1321",242,"CIA PROVINCIA DE SECURITIZAÇÃO CRED IMOB","2012",3333.33333333333
"1322",242,"CIA PROVINCIA DE SECURITIZAÇÃO CRED IMOB","2011",3333.33333333333
"1323",242,"CIA PROVINCIA DE SECURITIZAÇÃO CRED IMOB","2010",3333.33333333333
"1324",243,"ANDRADE GUTIERREZ CONCESSOES SA","2017",1546612.88194444
"1325",244,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS","2017",840025.94819043
"1326",244,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS","2016",757613.318089431
"1327",244,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS","2015",712270.391666667
"1328",244,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS","2014",791178.078787879
"1329",244,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS","2013",702591.363636364
"1330",244,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS","2012",684262.703030303
"1331",244,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS","2011",657485.43030303
"1332",244,"COMPANHIA DE SANEAMENTO DE MINAS GERAIS","2010",451767.466666667
"1333",245,"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","2017",4234272.81025641
"1334",245,"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","2016",5028521.51282051
"1335",245,"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","2015",6548320.05
"1336",245,"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","2014",4851492.142
"1337",245,"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","2013",4967842.4
"1338",245,"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","2012",2449785.48241882
"1339",245,"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","2011",2193630.46969697
"1340",245,"ECORODOVIAS INFRAESTRUTURA E LOGÍSTICA S.A.","2010",1657041.52564103
"1341",246,"BGPAR SA","2010",6530
"1342",247,"PIPA CIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS","2014",0
"1343",247,"PIPA CIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS","2013",0
"1344",247,"PIPA CIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS","2012",0
"1345",247,"PIPA CIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS","2011",0
"1346",247,"PIPA CIA SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS","2010",0
"1347",249,"NATURA COSMETICOS SA","2017",11900690
"1348",249,"NATURA COSMETICOS SA","2016",10664455.8434691
"1349",249,"NATURA COSMETICOS SA","2015",9949116.69367909
"1350",249,"NATURA COSMETICOS SA","2014",6813223.77
"1351",249,"NATURA COSMETICOS SA","2013",6542886.36363636
"1352",249,"NATURA COSMETICOS SA","2012",4690308.33333333
"1353",249,"NATURA COSMETICOS SA","2011",5103052.77777778
"1354",249,"NATURA COSMETICOS SA","2010",4598921.23352855
"1355",250,"GOL LINHAS AEREAS INTELIGENTES SA","2017",4544982.18866667
"1356",250,"GOL LINHAS AEREAS INTELIGENTES SA","2016",3963640.74844444
"1357",250,"GOL LINHAS AEREAS INTELIGENTES SA","2015",3277863.85132383
"1358",250,"GOL LINHAS AEREAS INTELIGENTES SA","2014",3462108.515
"1359",250,"GOL LINHAS AEREAS INTELIGENTES SA","2013",3725624.26315789
"1360",250,"GOL LINHAS AEREAS INTELIGENTES SA","2012",3613828.86555556
"1361",250,"GOL LINHAS AEREAS INTELIGENTES SA","2011",3427877.0675
"1362",250,"GOL LINHAS AEREAS INTELIGENTES SA","2010",3735205.75133333
"1363",251,"CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A","2017",2484675.5
"1364",251,"CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A","2016",1761133
"1365",251,"CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A","2015",0
"1366",251,"CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A","2014",1581035.82
"1367",251,"CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A","2013",1325849.755
"1368",251,"CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A","2012",1423752.5
"1369",251,"CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A","2011",1598692.55
"1370",251,"CONCESSIONÁRIA RODOVIA PRESIDENTE DUTRA S/A","2010",1004246
"1371",253,"SANESALTO SANEAMENTO SA","2017",104000
"1372",253,"SANESALTO SANEAMENTO SA","2016",101333.333333333
"1373",253,"SANESALTO SANEAMENTO SA","2015",21000
"1374",253,"SANESALTO SANEAMENTO SA","2014",174000
"1375",253,"SANESALTO SANEAMENTO SA","2013",14430000
"1376",253,"SANESALTO SANEAMENTO SA","2012",174000
"1377",253,"SANESALTO SANEAMENTO SA","2011",174000
"1378",253,"SANESALTO SANEAMENTO SA","2010",174000
"1379",254,"BAESA-ENERGETICA BARRA GRANDE SA","2014",296437
"1380",254,"BAESA-ENERGETICA BARRA GRANDE SA","2013",173500
"1381",254,"BAESA-ENERGETICA BARRA GRANDE SA","2012",173500
"1382",254,"BAESA-ENERGETICA BARRA GRANDE SA","2011",231120
"1383",254,"BAESA-ENERGETICA BARRA GRANDE SA","2010",216000
"1384",255,"GRENDENE SA","2017",2883333.33333333
"1385",255,"GRENDENE SA","2016",2866666.66666667
"1386",255,"GRENDENE SA","2015",2508333.33333333
"1387",255,"GRENDENE SA","2014",2066666.66666667
"1388",255,"GRENDENE SA","2013",2551666.66666667
"1389",255,"GRENDENE SA","2012",2248333.33333333
"1390",255,"GRENDENE SA","2011",1441666.66666667
"1391",255,"GRENDENE SA","2010",1310000
"1392",256,"DIAGNOSTICOS DA AMERICA SA","2017",3404747.57566667
"1393",256,"DIAGNOSTICOS DA AMERICA SA","2016",3460043.10555555
"1394",256,"DIAGNOSTICOS DA AMERICA SA","2015",3552589.695
"1395",256,"DIAGNOSTICOS DA AMERICA SA","2014",3367503.48563265
"1396",256,"DIAGNOSTICOS DA AMERICA SA","2013",2181251.81502242
"1397",256,"DIAGNOSTICOS DA AMERICA SA","2012",2178818.41555556
"1398",256,"DIAGNOSTICOS DA AMERICA SA","2011",1840290.83714286
"1399",256,"DIAGNOSTICOS DA AMERICA SA","2010",1443560.56872727
"1400",257,"INTERCEMENT BRASIL SA","2010",2491497.47466667
"1401",259,"POMIFRUTAS S/A","2017",327155
"1402",259,"POMIFRUTAS S/A","2016",324120
"1403",259,"POMIFRUTAS S/A","2015",204120
"1404",259,"POMIFRUTAS S/A","2014",202371.428571429
"1405",259,"POMIFRUTAS S/A","2013",72120
"1406",259,"POMIFRUTAS S/A","2012",72.12
"1407",259,"POMIFRUTAS S/A","2011",69.6
"1408",259,"POMIFRUTAS S/A","2010",206547.021190476
"1409",260,"BTG PACTUAL SECURITIZADORA S.A","2014",15246
"1410",260,"BTG PACTUAL SECURITIZADORA S.A","2013",40000
"1411",260,"BTG PACTUAL SECURITIZADORA S.A","2012",40000
"1412",260,"BTG PACTUAL SECURITIZADORA S.A","2011",40000
"1413",260,"BTG PACTUAL SECURITIZADORA S.A","2010",40000
"1414",262,"BI CIA SECURITIZADORA DE CREDITOS IMOBILIARIOS","2013",0
"1415",264,"LOCALIZA RENT A CAR SA","2017",7679814.66339286
"1416",264,"LOCALIZA RENT A CAR SA","2016",8621063.28886242
"1417",264,"LOCALIZA RENT A CAR SA","2015",6399236.69458333
"1418",264,"LOCALIZA RENT A CAR SA","2014",6486183.59166667
"1419",264,"LOCALIZA RENT A CAR SA","2013",6945064.30458333
"1420",264,"LOCALIZA RENT A CAR SA","2012",5562464.82333333
"1421",264,"LOCALIZA RENT A CAR SA","2011",3992966.06416667
"1422",264,"LOCALIZA RENT A CAR SA","2010",3462284.72222222
"1423",265,"BETA SECURITIZADORA S/A","2015",0
"1424",265,"BETA SECURITIZADORA S/A","2014",0
"1425",265,"BETA SECURITIZADORA S/A","2013",0
"1426",265,"BETA SECURITIZADORA S/A","2012",0
"1427",265,"BETA SECURITIZADORA S/A","2011",0
"1428",265,"BETA SECURITIZADORA S/A","2010",0
"1429",266,"EDP ENERGIAS DO BRASIL S/A","2017",1632625
"1430",266,"EDP ENERGIAS DO BRASIL S/A","2016",1522300
"1431",266,"EDP ENERGIAS DO BRASIL S/A","2015",1446750
"1432",266,"EDP ENERGIAS DO BRASIL S/A","2014",990557.638095238
"1433",266,"EDP ENERGIAS DO BRASIL S/A","2013",1495500
"1434",266,"EDP ENERGIAS DO BRASIL S/A","2012",1285812.66666667
"1435",266,"EDP ENERGIAS DO BRASIL S/A","2011",1834167.83333333
"1436",266,"EDP ENERGIAS DO BRASIL S/A","2010",895000
"1437",267,"ARTERIS S.A.","2017",2072222.22222222
"1438",267,"ARTERIS S.A.","2016",2651991.67244969
"1439",267,"ARTERIS S.A.","2015",2357348.48484848
"1440",267,"ARTERIS S.A.","2014",2616863.63636364
"1441",267,"ARTERIS S.A.","2013",1902240.25974026
"1442",267,"ARTERIS S.A.","2012",1731740
"1443",267,"ARTERIS S.A.","2011",1059071.42857143
"1444",267,"ARTERIS S.A.","2010",1114350
"1445",268,"REC 844 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.","2014",0
"1446",268,"REC 844 SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.","2013",0
"1447",269,"COSAN SA INDUSTRIA E COMERCIO","2017",6180870.0845
"1448",269,"COSAN SA INDUSTRIA E COMERCIO","2016",5412569.37207143
"1449",269,"COSAN SA INDUSTRIA E COMERCIO","2015",5617072.05857143
"1450",269,"COSAN SA INDUSTRIA E COMERCIO","2014",4629154.24
"1451",269,"COSAN SA INDUSTRIA E COMERCIO","2013",6739557.906
"1452",269,"COSAN SA INDUSTRIA E COMERCIO","2012",4853354.53333333
"1453",269,"COSAN SA INDUSTRIA E COMERCIO","2011",4498266.17777778
"1454",269,"COSAN SA INDUSTRIA E COMERCIO","2010",1615266.04166667
"1455",270,"SAFRA LEASING SA ARRENDAMENTO  MERCANTIL","2017",412142.857142857
"1456",270,"SAFRA LEASING SA ARRENDAMENTO  MERCANTIL","2016",95238095.2380952
"1457",270,"SAFRA LEASING SA ARRENDAMENTO  MERCANTIL","2015",0
"1458",270,"SAFRA LEASING SA ARRENDAMENTO  MERCANTIL","2014",0
"1459",270,"SAFRA LEASING SA ARRENDAMENTO  MERCANTIL","2013",0
"1460",270,"SAFRA LEASING SA ARRENDAMENTO  MERCANTIL","2012",0
"1461",270,"SAFRA LEASING SA ARRENDAMENTO  MERCANTIL","2011",0
"1462",270,"SAFRA LEASING SA ARRENDAMENTO  MERCANTIL","2010",0
"1463",271,"TERMOPERNAMBUCO SA","2017",24475
"1464",271,"TERMOPERNAMBUCO SA","2016",169572.26325
"1465",271,"TERMOPERNAMBUCO SA","2015",3533.375
"1466",271,"TERMOPERNAMBUCO SA","2014",102840.2
"1467",271,"TERMOPERNAMBUCO SA","2013",92348.7
"1468",271,"TERMOPERNAMBUCO SA","2012",87851.2
"1469",271,"TERMOPERNAMBUCO SA","2011",81479.6
"1470",271,"TERMOPERNAMBUCO SA","2010",79306.8666666667
"1471",273,"LIGHT SA","2017",463064.731652441
"1472",273,"LIGHT SA","2016",3074755.73131313
"1473",273,"LIGHT SA","2015",3269618.80264359
"1474",273,"LIGHT SA","2014",2683156.68554779
"1475",273,"LIGHT SA","2013",0
"1476",273,"LIGHT SA","2012",1903935.0285205
"1477",273,"LIGHT SA","2011",1546023.54827586
"1478",273,"LIGHT SA","2010",268610.207028634
"1479",274,"UNIVERSO ONLINE SA","2010",2531847.41666667
"1480",275,"BRPR 45 SECURITZADORA CRED IMOB SA","2016",0
"1481",275,"BRPR 45 SECURITZADORA CRED IMOB SA","2015",0
"1482",275,"BRPR 45 SECURITZADORA CRED IMOB SA","2014",0
"1483",276,"BR MALLS PARTICIPAÇOES S.A.","2017",6952981.3033157
"1484",276,"BR MALLS PARTICIPAÇOES S.A.","2016",9486032.23428571
"1485",276,"BR MALLS PARTICIPAÇOES S.A.","2015",5729542.94857143
"1486",276,"BR MALLS PARTICIPAÇOES S.A.","2014",9420150.85714286
"1487",276,"BR MALLS PARTICIPAÇOES S.A.","2013",8794040.31428571
"1488",276,"BR MALLS PARTICIPAÇOES S.A.","2012",11526634.2857143
"1489",276,"BR MALLS PARTICIPAÇOES S.A.","2011",11006429.825
"1490",276,"BR MALLS PARTICIPAÇOES S.A.","2010",6237400
"1491",277,"TEMPO PARTICIPAÇOES S/A","2014",2156215.61619048
"1492",277,"TEMPO PARTICIPAÇOES S/A","2013",2083906.93066667
"1493",277,"TEMPO PARTICIPAÇOES S/A","2012",1044830.028
"1494",277,"TEMPO PARTICIPAÇOES S/A","2011",887576.983333333
"1495",277,"TEMPO PARTICIPAÇOES S/A","2010",1018667.57142857
"1496",278,"BR PROPERTIES S.A.","2017",5455000
"1497",278,"BR PROPERTIES S.A.","2016",6209526
"1498",278,"BR PROPERTIES S.A.","2015",6814790.3575
"1499",278,"BR PROPERTIES S.A.","2014",6132912.85357143
"1500",278,"BR PROPERTIES S.A.","2013",4439568.39571429
"1501",278,"BR PROPERTIES S.A.","2012",4156110.35442308
"1502",278,"BR PROPERTIES S.A.","2011",4205039.49
"1503",278,"BR PROPERTIES S.A.","2010",5059074.345
"1504",279,"ITAUSEG PARTICIPAÇÕES SA","2011",133333.333333333
"1505",279,"ITAUSEG PARTICIPAÇÕES SA","2010",133333.333333333
"1506",280,"BRPR 55 SECURITZADORA CRED IMOB SA","2015",0
"1507",280,"BRPR 55 SECURITZADORA CRED IMOB SA","2014",0
"1508",281,"BRPR 52 SECURITZADORA CRED IMOB SA","2014",0
"1509",282,"BRPR 56 SECURITZADORA CRED IMOB SA","2015",0
"1510",282,"BRPR 56 SECURITZADORA CRED IMOB SA","2014",0
"1511",282,"BRPR 56 SECURITZADORA CRED IMOB SA","2011",0
"1512",282,"BRPR 56 SECURITZADORA CRED IMOB SA","2010",0
"1513",283,"TOTVS S.A","2017",1858124.06610649
"1514",283,"TOTVS S.A","2016",2630347.10780142
"1515",283,"TOTVS S.A","2015",2154670.42253479
"1516",283,"TOTVS S.A","2014",1982634.88354167
"1517",283,"TOTVS S.A","2013",1759540.20007143
"1518",283,"TOTVS S.A","2012",1748697.50291667
"1519",283,"TOTVS S.A","2011",1571555.98517241
"1520",283,"TOTVS S.A","2010",1518464.56864865
"1521",285,"EQUATORIAL ENERGIA S/A","2017",2089414.62571429
"1522",285,"EQUATORIAL ENERGIA S/A","2016",3832292.17
"1523",285,"EQUATORIAL ENERGIA S/A","2015",3366787.85714286
"1524",285,"EQUATORIAL ENERGIA S/A","2014",3335809.52380952
"1525",285,"EQUATORIAL ENERGIA S/A","2013",1495095.23809524
"1526",285,"EQUATORIAL ENERGIA S/A","2012",1702440.47619048
"1527",285,"EQUATORIAL ENERGIA S/A","2011",1412940.47619048
"1528",285,"EQUATORIAL ENERGIA S/A","2010",2495976.19047619
"1529",286,"VALID SOLUÇÕES E SERVIÇOS DE SEGURANÇA EM MEIOS DE PAGAMENTO E IDENTIFICAÇÃO S.A.","2017",3544934.36
"1530",286,"VALID SOLUÇÕES E SERVIÇOS DE SEGURANÇA EM MEIOS DE PAGAMENTO E IDENTIFICAÇÃO S.A.","2016",3669780.13595238
"1531",286,"VALID SOLUÇÕES E SERVIÇOS DE SEGURANÇA EM MEIOS DE PAGAMENTO E IDENTIFICAÇÃO S.A.","2015",2816648.60846561
"1532",286,"VALID SOLUÇÕES E SERVIÇOS DE SEGURANÇA EM MEIOS DE PAGAMENTO E IDENTIFICAÇÃO S.A.","2014",2653696.56428571
"1533",286,"VALID SOLUÇÕES E SERVIÇOS DE SEGURANÇA EM MEIOS DE PAGAMENTO E IDENTIFICAÇÃO S.A.","2013",2738129.14285714
"1534",286,"VALID SOLUÇÕES E SERVIÇOS DE SEGURANÇA EM MEIOS DE PAGAMENTO E IDENTIFICAÇÃO S.A.","2012",2751568.30285714
"1535",286,"VALID SOLUÇÕES E SERVIÇOS DE SEGURANÇA EM MEIOS DE PAGAMENTO E IDENTIFICAÇÃO S.A.","2011",1877586.05369342
"1536",286,"VALID SOLUÇÕES E SERVIÇOS DE SEGURANÇA EM MEIOS DE PAGAMENTO E IDENTIFICAÇÃO S.A.","2010",886050.511071429
"1537",287,"BRASILAGRO CIA BRAS DE PROP AGRICOLAS","2017",3327790.01333333
"1538",287,"BRASILAGRO CIA BRAS DE PROP AGRICOLAS","2016",2298675.57111111
"1539",287,"BRASILAGRO CIA BRAS DE PROP AGRICOLAS","2015",2113385.54238095
"1540",287,"BRASILAGRO CIA BRAS DE PROP AGRICOLAS","2014",1761611.70583333
"1541",287,"BRASILAGRO CIA BRAS DE PROP AGRICOLAS","2013",1719741.92838983
"1542",287,"BRASILAGRO CIA BRAS DE PROP AGRICOLAS","2012",1545116.325
"1543",287,"BRASILAGRO CIA BRAS DE PROP AGRICOLAS","2011",1545116.325
"1544",287,"BRASILAGRO CIA BRAS DE PROP AGRICOLAS","2010",916654.327792812
"1545",288,"CSU CARDSYSTEM S/A","2017",2690014.53333333
"1546",288,"CSU CARDSYSTEM S/A","2016",2527517.33333333
"1547",288,"CSU CARDSYSTEM S/A","2015",2204759.33333333
"1548",288,"CSU CARDSYSTEM S/A","2014",1599399.10866667
"1549",288,"CSU CARDSYSTEM S/A","2013",1289749.68681319
"1550",288,"CSU CARDSYSTEM S/A","2012",1217136.1
"1551",288,"CSU CARDSYSTEM S/A","2011",1514131.93877551
"1552",288,"CSU CARDSYSTEM S/A","2010",1433139.43937419
"1553",289,"DINAMICA ENERGIA S/A","2016",12000
"1554",290,"LUPATECH S/A - EM RECUPERAÇÃO JUDICIAL","2017",2429561.77443609
"1555",290,"LUPATECH S/A - EM RECUPERAÇÃO JUDICIAL","2016",2502840.23
"1556",290,"LUPATECH S/A - EM RECUPERAÇÃO JUDICIAL","2014",3615986.5
"1557",290,"LUPATECH S/A - EM RECUPERAÇÃO JUDICIAL","2013",2817540.16666667
"1558",290,"LUPATECH S/A - EM RECUPERAÇÃO JUDICIAL","2012",176821984.5
"1559",290,"LUPATECH S/A - EM RECUPERAÇÃO JUDICIAL","2011",1281120.43956044
"1560",290,"LUPATECH S/A - EM RECUPERAÇÃO JUDICIAL","2010",986443.464285714
"1561",291,"UNI CIDADE SPTRUST DE RECEBÍVEIS SA","2010",0
"1562",292,"EMBRAER S.A.","2017",6372459.09090909
"1563",292,"EMBRAER S.A.","2016",5931631.16883117
"1564",292,"EMBRAER S.A.","2015",8572942.85714286
"1565",292,"EMBRAER S.A.","2014",7157998.26367357
"1566",292,"EMBRAER S.A.","2013",6234119.19191919
"1567",292,"EMBRAER S.A.","2012",5624649.86737401
"1568",292,"EMBRAER S.A.","2011",5990296.15384615
"1569",293,"ODONTOPREV S/A","2017",2761837.19444444
"1570",293,"ODONTOPREV S/A","2016",2322079.79166667
"1571",293,"ODONTOPREV S/A","2015",2172551.27777778
"1572",293,"ODONTOPREV S/A","2014",1667137.56944444
"1573",293,"ODONTOPREV S/A","2013",1464989.73015873
"1574",293,"ODONTOPREV S/A","2012",1917776.0952381
"1575",293,"ODONTOPREV S/A","2011",2179958.33333333
"1576",293,"ODONTOPREV S/A","2010",1161041.66666667
"1577",295,"CREMER SA","2017",1072917.2
"1578",295,"CREMER SA","2016",1181396.8
"1579",295,"CREMER SA","2015",1080951.53333333
"1580",295,"CREMER SA","2014",860662.208633094
"1581",295,"CREMER SA","2013",1589285.71428571
"1582",295,"CREMER SA","2012",1589285.71428571
"1583",295,"CREMER SA","2011",1113526.29411765
"1584",295,"CREMER SA","2010",1293090.43894653
"1585",296,"AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A.","2016",0
"1586",296,"AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A.","2015",7745.255
"1587",296,"AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A.","2014",14013.49
"1588",296,"AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A.","2013",0
"1589",296,"AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A.","2012",17078.6866666667
"1590",296,"AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A.","2011",15840
"1591",296,"AFLUENTE GERAÇÃO DE ENERGIA ELÉTRICA S.A.","2010",15600
"1592",297,"ÓLEO E GÁS PARTICIPAÇÕES S/A","2017",274146.884542203
"1593",297,"ÓLEO E GÁS PARTICIPAÇÕES S/A","2012",9039430.35604217
